filename,ru_title,ru_author,gpt_description,eng_title,eng_author
./data/445135498.jpg,Овраг. 1898,Исаак Ильич Левитан,a painting of trees and water,Ovarian. 1898,Isaac Ilyich Levittan
./data/676782226.jpg,Озеро. Осень2. Конец 1890-х,Исаак Ильич Левитан,a painting of a river with trees and grass,Lake Autumn2 End of 1890s,Isaac Ilyich Levittan
./data/152926635.jpg,Озеро. Серый день. 1895,Исаак Ильич Левитан,a painting of a lake with a tree in the fore,"Lake, Grey Day, 1895.",Isaac Ilyich Levittan
./data/945837402.jpg,Осенние листья. 1879,Исаак Ильич Левитан,a painting of leaves on the ground,Autumn leaves. 1879,Isaac Ilyich Levittan
./data/784036254.jpg,Осень. 1891,Исаак Ильич Левитан,a painting of trees in the fall,Autumn. 1891,Isaac Ilyich Levittan
./data/918481445.jpg,Осень. Охотник. 1880,Исаак Ильич Левитан,a painting of a person walking down a path,Autumn Hunter 1880,Isaac Ilyich Levittan
./data/881018066.jpg,Осень1. 1896,Исаак Ильич Левитан,a painting of trees and water in the background,Autumn 1 1896,Isaac Ilyich Levittan
./data/982119750.jpg,Пасека. 1880-е,Исаак Ильич Левитан,a painting of a field with a bunch of bees,Paseka. 1880s.,Isaac Ilyich Levittan
./data/869784545.jpg,Пасмурный день на Волге. 1888,Исаак Ильич Левитан,a painting of a boat on the water,Pasmus Day on the Volga. 1888.,Isaac Ilyich Levittan
./data/152404785.jpg,Первая зелень. Май,Исаак Ильич Левитан,a painting of a house with a fence,First green. May.,Isaac Ilyich Levittan
./data/373339843.jpg,Пионы. Середина 1890-х,Исаак Ильич Левитан,three roses by william william,The middle of the 1890s.,Isaac Ilyich Levittan
./data/133920288.jpg,Портрет Софьи Петровны Кувшинниковой. 1888,Исаак Ильич Левитан,a painting of a woman in a white dress,A portrait of Sophia Petrovna Kushinnikova. 1888,Isaac Ilyich Levittan
./data/940069580.jpg,Серый день. Болото. 1898,Исаак Ильич Левитан,a painting of a river with a sky in the background,Grey day. 1898.,Isaac Ilyich Levittan
./data/982476806.jpg,Сумрачно. 1899,Исаак Ильич Левитан,a painting of a road in the countryside,It's dark. 1899.,Isaac Ilyich Levittan
./data/809332275.jpg,Цветущие яблони4. 1896,Исаак Ильич Левитан,a painting of a field with trees and a house in the background,Flowers of apples.4 1896,Isaac Ilyich Levittan
./data/853662109.jpg,Цепь гор. Монблан. 1897,Исаак Ильич Левитан,a painting of mountains and a green field,Mount chain Monblanc. 1897,Isaac Ilyich Levittan
./data/443185424.jpg,Юрьевец. Пасмурный день на Волге. 1890,Исаак Ильич Левитан,a painting of boats on the water,"Juriev, the Pasmur Day on the Volga. 1890.",Isaac Ilyich Levittan
./data/233703613.jpg,Вечер. Золотой Плёс1. 1889,Исаак Ильич Левитан,a painting of a mountain with a lake in the background,It's the Golden Plane 1 1889.,Isaac Ilyich Levittan
./data/538299560.jpg,Избы. После захода солнца. 1899,Исаак Ильич Левитан,a painting of a farm at sunset,"After sundown, 1899.",Isaac Ilyich Levittan
./data/793814086.jpg,Итальянский пейзаж. 1890,Исаак Ильич Левитан,a painting of boats in the water,Italian landscape. 1890,Isaac Ilyich Levittan
./data/976516723.jpg,К вечеру. Роща,Исаак Ильич Левитан,a painting of trees in the woods,By tonight.,Isaac Ilyich Levittan
./data/576257324.jpg,Монастырские ворота и ограда. 1885,Исаак Ильич Левитан,a drawing of a house in the woods,Monastery gate and fence. 1885.,Isaac Ilyich Levittan
./data/933917236.jpg,Море у финляндских берегов. 1896,Исаак Ильич Левитан,a painting of a sail in the ocean,The sea off the Finnish coast. 1896,Isaac Ilyich Levittan
./data/542584228.jpg,На Москве-реке. 1877,Исаак Ильич Левитан,a painting of a river with rocks and trees,In Moscow-rek. 1877,Isaac Ilyich Levittan
./data/610699462.jpg,Озеро Комо1. 1894,Исаак Ильич Левитан,a painting of a mountain with a lake in the fore,Lake Como1. 1894,Isaac Ilyich Levittan
./data/778268432.jpg,Осенний пейзаж1,Исаак Ильич Левитан,a painting of a road with trees in the background,Autumn landscape1,Isaac Ilyich Levittan
./data/191928100.jpg,Осень. 1889,Исаак Ильич Левитан,a painting of trees in a field,Autumn 1889,Isaac Ilyich Levittan
./data/181161499.jpg,Осень. Мельница. Плёс. 1888,Исаак Ильич Левитан,a painting of a small house in the woods,"Autumn, mill. 1888.",Isaac Ilyich Levittan
./data/421295166.jpg,Осень2. 1896,Исаак Ильич Левитан,a painting of trees in autumn,Autumn 2. 1896,Isaac Ilyich Levittan
./data/782113647.jpg,Осинник,Исаак Ильич Левитан,a painting of a forest with yellow leaves,Osinnicus,Isaac Ilyich Levittan
./data/908538818.jpg,Остатки былого. Сумерки. Финляндия. 1897,Исаак Ильич Левитан,a painting of a rocky coastline with a rocky cliff in the background,"The remains of the past, the twilight, Finland, 1897.",Isaac Ilyich Levittan
./data/494876098.jpg,Пейзаж с монастырем. 1890-е,Исаак Ильич Левитан,a painting of a city with buildings and a sky,A landscape with a convent. 1890s.,Isaac Ilyich Levittan
./data/405282592.jpg,Пейзаж. 1883,Исаак Ильич Левитан,a painting of a river with trees and water,The landscape. 1883,Isaac Ilyich Levittan
./data/235543823.jpg,Пейзаж2,Исаак Ильич Левитан,a painting of a river with trees and a sky,Scene2,Isaac Ilyich Levittan
./data/735147094.jpg,Полдень. Конец 1880-х,Исаак Ильич Левитан,a painting of a field with trees in the background,The end of the 1880s.,Isaac Ilyich Levittan
./data/636791992.jpg,Речка,Исаак Ильич Левитан,a painting of trees and water,River,Isaac Ilyich Levittan
./data/708807373.jpg,Ручей. 1899,Исаак Ильич Левитан,a painting of a green field with a stream running through it,The creeks. 1899,Isaac Ilyich Levittan
./data/436209106.jpg,В березовой роще. 1880-е,Исаак Ильич Левитан,a painting of trees in the woods,In the birch grove. 1880s.,Isaac Ilyich Levittan
./data/393637084.jpg,Весна. Последний снег2. 1895,Исаак Ильич Левитан,a painting of a river with rocks and trees,"Spring, last snow.",Isaac Ilyich Levittan
./data/790820312.jpg,Весной в лесу. 1882,Исаак Ильич Левитан,a painting of a stream in the woods,Spring in the woods. 1882,Isaac Ilyich Levittan
./data/104394531.jpg,Дали,Исаак Ильич Левитан,a painting of a field with a house in the distance,"Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah.",Isaac Ilyich Levittan
./data/468069458.jpg,Дворик,Исаак Ильич Левитан,a painting of a farm with a barn and a house,Dworick.,Isaac Ilyich Levittan
./data/675244140.jpg,Дорога в лесу. 1880-е,Исаак Ильич Левитан,a painting of a stream in the woods,The road in the woods. 1880s.,Isaac Ilyich Levittan
./data/879342651.jpg,Избы1. 1899,Исаак Ильич Левитан,a painting of a barn and a house,EXPENDITURE . 1 1899,Isaac Ilyich Levittan
./data/801477050.jpg,Избы2. 1899,Исаак Ильич Левитан,a painting of trees in a field,EXPENDITURE . 2 1899,Isaac Ilyich Levittan
./data/335189819.jpg,К вечеру. 1899,Исаак Ильич Левитан,a painting of a landscape with trees and a river,By tonight. 1899.,Isaac Ilyich Levittan
./data/267898559.jpg,Костры. 1880-е,Исаак Ильич Левитан,a painting of a field with trees and water,Bonfires. 1880s.,Isaac Ilyich Levittan
./data/591857910.jpg,Крымский пейзаж. 1887,Исаак Ильич Левитан,a painting of a rocky beach with a rocky shore,Crimean landscape. 1887,Isaac Ilyich Levittan
./data/789749145.jpg,Лесная река. Осень на реке Истра. 1885-1886,Исаак Ильич Левитан,a painting of trees and water in the night,Forest River Autumn on the River Istra 1885-1886,Isaac Ilyich Levittan
./data/517068481.jpg,Летний вечер. Река. 1890-1896,Исаак Ильич Левитан,a painting of a small island in the middle of a lake,Summer evening. 1890-1896.,Isaac Ilyich Levittan
./data/147131347.jpg,Озеро1. 1898-1899,Исаак Ильич Левитан,a painting of a river with clouds above it,Lake 1 1898-1899,Isaac Ilyich Levittan
./data/826910400.jpg,Пейзаж с лесной рекой. 1880-е,Исаак Ильич Левитан,a painting of a landscape with trees and flowers,A landscape with a forest river. 1880s.,Isaac Ilyich Levittan
./data/615451049.jpg,Пейзаж с пароходом. Конец 1880-х,Исаак Ильич Левитан,a painting of a boat on a river,It's the end of the 1880s.,Isaac Ilyich Levittan
./data/949792480.jpg,Пейзаж с постройками. 1890-е,Исаак Ильич Левитан,a painting of a farm with a barn in the background,A landscape with construction. 1890s.,Isaac Ilyich Levittan
./data/877117919.jpg,Пейзаж1,Исаак Ильич Левитан,a painting of a pond with trees in the background,Scene1,Isaac Ilyich Levittan
./data/477160644.jpg,Портрет Н. П. Панафидина. 1891,Исаак Ильич Левитан,an old man sitting in a chair with a book,Portrait by N. P. Panafidin. 1891,Isaac Ilyich Levittan
./data/614379882.jpg,Пчельник. 1880-е,Исаак Ильич Левитан,a painting of a village with a thatched house,Beerkeeper. 1880s.,Isaac Ilyich Levittan
./data/249414062.jpg,Ранняя весна. Ботанический сад. 1900,Исаак Ильич Левитан,a painting of a snowy scene with a house,"Early spring, botanical garden, 1900.",Isaac Ilyich Levittan
./data/155728149.jpg,Саввинская слобода. 1884,Исаак Ильич Левитан,a painting of a farm house in the country,The Savvin slob. 1884.,Isaac Ilyich Levittan
./data/836166381.jpg,Сад,Исаак Ильич Левитан,a painting of trees in a field,Garden,Isaac Ilyich Levittan
./data/651513671.jpg,Садик в Ялте. Кипарисы. 1886,Исаак Ильич Левитан,a painting of a path leading to a lake,"Sadiq in Yalta, Kiparis, 1886.",Isaac Ilyich Levittan
./data/968579101.jpg,Серый день. Лес над рекой,Исаак Ильич Левитан,a painting of boats on the shore,"Grey day, forest above the river",Isaac Ilyich Levittan
./data/594741821.jpg,Снопы и деревня за рекой. Начало 1880-х,Исаак Ильич Левитан,a painting of a hay field with a house in the background,"Snoops and a village by the river, early 1880s.",Isaac Ilyich Levittan
./data/381222534.jpg,Солнечный день. У избы. 1898,Исаак Ильич Левитан,a painting of a house in the woods,Sunny day. 1898.,Isaac Ilyich Levittan
./data/459747314.jpg,Ствол дуба ранним летом,Исаак Ильич Левитан,a painting of a tree in the woods,The oak stem early in the summer.,Isaac Ilyich Levittan
./data/914086914.jpg,Берег моря и вид на море,Исаак Ильич Левитан,a painting of rocks on the beach,Seaside and sea view,Isaac Ilyich Levittan
